,ApplicationDate,CreditAmount,PersonType,ApprovalStatus,ProductType,City,Revenue,Age,CreditScore,Prob_DefaultStatus
3587,590,905,PF,DENIED,Emprestimo,Smallville,59043.0,42.0,432,0.0
3588,307,1094,PF,DENIED,CartaoCredito,Smallville,20479.0,29.0,359,0.0
3589,366,9757,PF,DENIED,CartaoCredito,Smallville,56220.0,47.0,227,0.0
3591,486,13308,PF,DENIED,CartaoCredito,Springfield,7034.0,50.0,630,0.0
3593,474,647,PF,DENIED,Emprestimo,Smallville,43580.0,23.0,313,0.0
3594,265,17503,PF,DENIED,CartaoCredito,Springfield,6519.0,59.0,573,0.0
3597,490,3663,PF,DENIED,CartaoCredito,Smallville,43792.0,22.0,396,0.0
3598,523,444,PF,DENIED,Emprestimo,Smallville,29725.0,30.0,526,0.0
3599,307,5369,PF,DENIED,CartaoCredito,Smallville,5654.0,43.0,416,0.0
3600,391,6681,PF,DENIED,Emprestimo,Springfield,66096.0,18.0,306,0.0
3606,529,320,PF,DENIED,CartaoCredito,Springfield,90583.0,59.0,356,0.0
3608,359,17545,PF,DENIED,CartaoCredito,Smallville,17220.0,19.0,491,0.0
3610,544,12928,PF,DENIED,Emprestimo,Night City,48056.0,22.0,565,0.0
3617,294,5230,PF,DENIED,Emprestimo,Springfield,199509.0,25.0,400,0.0
3621,339,1127,PF,DENIED,Emprestimo,Smallville,40211.0,27.0,414,0.0
3623,303,3214,PF,DENIED,Emprestimo,Smallville,186372.0,54.0,453,0.0
3624,349,1974,PF,DENIED,CartaoCredito,Smallville,6767.0,30.0,395,0.0
3625,514,20885,PF,DENIED,Emprestimo,Night City,55670.0,60.0,401,0.0
3626,266,7328,PF,DENIED,CartaoCredito,Smallville,49914.0,28.0,422,0.0
3627,456,2771,PF,DENIED,CartaoCredito,Smallville,109907.0,24.0,663,0.0
3631,310,1612,PF,DENIED,CartaoCredito,Springfield,155593.0,35.0,239,0.0
3638,419,3215,PF,DENIED,CartaoCredito,Springfield,6037.0,35.0,571,0.0
3639,276,296,PF,DENIED,Emprestimo,Springfield,245965.0,30.0,535,0.0
3640,598,823,PF,DENIED,CartaoCredito,Night City,16766.0,63.0,618,0.0
3641,545,4554,PF,DENIED,CartaoCredito,Smallville,7577.0,25.0,638,0.0
3642,457,6038,PF,DENIED,Emprestimo,Springfield,119109.0,37.0,413,0.0
3643,483,5884,PF,DENIED,Emprestimo,Smallville,32748.0,19.0,579,0.0
3647,552,3052,PF,DENIED,CartaoCredito,Springfield,90583.0,52.0,640,0.0
3649,300,9937,PF,DENIED,CartaoCredito,Smallville,43698.0,53.0,619,0.0
3652,513,2699,PF,DENIED,CartaoCredito,Smallville,281386.0,57.0,641,0.0
3653,293,1070,PF,DENIED,CartaoCredito,Smallville,26854.0,33.0,228,0.0
3657,435,1019,PF,DENIED,CartaoCredito,Smallville,163658.0,49.0,348,0.0
3658,531,110,PF,DENIED,Emprestimo,Springfield,112226.0,42.0,364,0.0
3661,557,3834,PF,DENIED,Emprestimo,Smallville,21864.0,62.0,622,0.0
3663,315,13080,PF,DENIED,CartaoCredito,Springfield,47496.0,34.0,616,0.0
3667,428,839,PF,DENIED,Emprestimo,Smallville,85882.0,23.0,225,0.0
3674,558,927,PF,DENIED,Emprestimo,Smallville,8482.0,22.0,345,0.0
3677,542,2131,PF,DENIED,CartaoCredito,Night City,15689.0,31.0,301,0.0
3678,537,5225,PF,DENIED,CartaoCredito,Springfield,34033.0,33.0,240,0.0
3682,546,4375,PF,DENIED,Emprestimo,Smallville,150474.0,26.0,375,0.0
3683,594,2326,PF,DENIED,Emprestimo,Smallville,79606.0,24.0,291,0.0
3688,441,11296,PF,DENIED,CartaoCredito,Springfield,31929.0,67.0,489,0.0
3692,594,2941,PF,DENIED,Emprestimo,Night City,55636.0,67.0,236,0.0
3694,590,464,PF,DENIED,CartaoCredito,Smallville,25794.0,39.0,310,0.0
3695,551,1227,PF,DENIED,Emprestimo,Springfield,104357.0,20.0,524,0.0
3696,392,377,PF,DENIED,CartaoCredito,Springfield,48818.0,58.0,323,0.0
3698,318,2284,PF,DENIED,CartaoCredito,Smallville,18594.0,35.0,345,0.0
3699,420,9771,PF,DENIED,CartaoCredito,Smallville,26314.0,20.0,638,0.0
3701,419,1876,PF,DENIED,Emprestimo,Smallville,31994.0,19.0,507,0.0
3703,597,3657,PF,DENIED,CartaoCredito,Night City,190179.0,48.0,461,0.0
3704,301,1325,PF,DENIED,CartaoCredito,Smallville,38377.0,41.0,623,0.0
3706,319,8250,PF,DENIED,CartaoCredito,Springfield,106583.0,37.0,491,0.0
3708,368,425,PF,DENIED,CartaoCredito,Smallville,18707.0,32.0,573,0.0
3709,331,2855,PF,DENIED,CartaoCredito,Springfield,19067.0,67.0,251,0.0
3710,576,892,PF,DENIED,CartaoCredito,Smallville,3690.0,55.0,347,0.0
3716,310,125,PF,DENIED,CartaoCredito,Smallville,24186.0,32.0,255,0.0
3717,432,5965,PF,DENIED,CartaoCredito,Smallville,19542.0,41.0,217,0.0
3718,536,6461,PF,DENIED,CartaoCredito,Night City,200126.0,35.0,694,0.0
3719,383,9051,PF,DENIED,CartaoCredito,Springfield,103339.0,59.0,624,0.0
3720,443,687,PF,DENIED,Emprestimo,Smallville,42202.0,22.0,587,0.0
3721,389,2249,PF,DENIED,CartaoCredito,Smallville,70495.0,59.0,560,0.0
3722,294,6045,PF,DENIED,CartaoCredito,Night City,146796.0,28.0,627,0.0
3724,584,3249,PF,DENIED,CartaoCredito,Night City,86691.0,50.0,620,0.0
3725,290,5737,PF,DENIED,CartaoCredito,Night City,90583.0,39.0,512,0.0
3728,305,2980,PF,DENIED,CartaoCredito,Night City,12880.0,34.0,344,0.0
3731,523,5555,PF,DENIED,CartaoCredito,Smallville,15415.0,43.0,382,0.0
3735,406,2096,PF,DENIED,CartaoCredito,Springfield,6534.0,62.0,266,0.0
3736,564,3954,PF,DENIED,Emprestimo,Springfield,4252.0,70.0,478,0.0
3740,440,135,PF,DENIED,CartaoCredito,Springfield,75363.0,59.0,467,0.0
3743,329,5623,PF,DENIED,CartaoCredito,Smallville,5613.0,51.0,415,0.0
3748,315,4815,PF,DENIED,CartaoCredito,Springfield,8013.0,40.0,658,0.0
3749,330,8993,PF,DENIED,CartaoCredito,Springfield,90583.0,69.0,522,0.0
3751,518,9514,PF,DENIED,CartaoCredito,Smallville,115333.0,64.0,200,0.0
3754,549,6228,PF,DENIED,CartaoCredito,Springfield,1238.0,55.0,694,0.0
3755,379,5751,PF,DENIED,CartaoCredito,Smallville,49143.0,29.0,488,0.0
3756,366,7029,PF,DENIED,CartaoCredito,Springfield,35560.0,29.0,694,0.0
3758,331,546,PF,DENIED,CartaoCredito,Springfield,90300.0,41.0,459,0.0
3759,509,5344,PF,DENIED,CartaoCredito,Springfield,90583.0,23.0,202,0.0
3761,388,924,PF,DENIED,Emprestimo,Springfield,49957.0,22.0,350,0.0
3767,363,3853,PF,DENIED,CartaoCredito,Smallville,54566.0,66.0,633,0.0
3768,424,5739,PF,DENIED,CartaoCredito,Smallville,5651.0,36.0,382,0.0
3770,326,3040,PF,DENIED,Emprestimo,Smallville,12100.0,63.0,552,0.0
3771,433,4214,PF,DENIED,CartaoCredito,Smallville,76782.0,56.0,395,0.0
3773,285,5803,PF,DENIED,CartaoCredito,Springfield,5628.0,36.0,630,0.0
3774,309,2879,PF,DENIED,CartaoCredito,Smallville,51142.0,21.0,430,0.0
3777,373,12164,PF,DENIED,CartaoCredito,Smallville,156754.0,55.0,672,0.0
3780,498,1188,PF,DENIED,CartaoCredito,Smallville,27776.0,58.0,337,0.0
3781,340,7926,PF,DENIED,CartaoCredito,Springfield,35107.0,63.0,300,0.0
3782,405,18957,PF,DENIED,CartaoCredito,Springfield,42881.0,31.0,384,0.0
3784,304,1585,PF,DENIED,Emprestimo,Smallville,4965.0,22.0,601,0.0
3786,569,19918,PF,DENIED,CartaoCredito,Night City,7625.0,41.0,309,0.0
3788,409,641,PF,DENIED,CartaoCredito,Smallville,23082.0,19.0,300,0.0
3790,449,3217,PF,DENIED,CartaoCredito,Springfield,83941.0,50.0,672,0.0
3794,581,6660,PF,DENIED,CartaoCredito,Springfield,47588.0,47.0,558,0.0
3796,504,2747,PF,DENIED,CartaoCredito,Smallville,5260.0,64.0,276,0.0
3797,531,6330,PF,DENIED,CartaoCredito,Smallville,40640.0,57.0,240,0.0
3800,263,8858,PF,DENIED,Emprestimo,Smallville,12986.0,38.0,464,0.0
3801,451,2686,PF,DENIED,CartaoCredito,Springfield,29572.0,33.0,660,0.0
3807,271,1411,PF,DENIED,Emprestimo,Smallville,102414.0,22.0,449,0.0
3808,548,12316,PF,DENIED,CartaoCredito,Smallville,75851.0,24.0,429,0.0
3810,565,693,PF,DENIED,CartaoCredito,Smallville,7478.0,60.0,417,0.0
3811,518,2961,PF,DENIED,CartaoCredito,Smallville,13660.0,25.0,556,0.0
3812,258,7525,PF,DENIED,CartaoCredito,Smallville,16367.0,31.0,349,0.0
3818,334,409,PF,DENIED,CartaoCredito,Springfield,43422.0,48.0,665,0.0
3820,493,2466,PF,DENIED,CartaoCredito,Springfield,12813.0,54.0,577,0.0
3821,305,6595,PF,DENIED,CartaoCredito,Springfield,1126.0,42.0,563,0.0
3822,523,99,PF,DENIED,Emprestimo,Springfield,177273.0,52.0,487,0.0
3823,283,16850,PF,DENIED,Emprestimo,Springfield,51171.0,20.0,314,0.0
3824,449,793,PF,DENIED,CartaoCredito,Smallville,2509.0,35.0,448,0.0
3833,346,5482,PF,DENIED,CartaoCredito,Springfield,49830.0,60.0,576,0.0
3834,555,8648,PF,DENIED,Emprestimo,Smallville,58847.0,20.0,265,0.0
3835,539,3455,PF,DENIED,CartaoCredito,Night City,22146.0,20.0,362,0.0
3840,349,3034,PF,DENIED,Emprestimo,Smallville,38250.0,23.0,581,0.0
3843,398,6253,PF,DENIED,CartaoCredito,Springfield,46722.0,52.0,501,0.0
3847,300,680,PF,DENIED,CartaoCredito,Springfield,103069.0,58.0,586,0.0
3850,321,13757,PF,DENIED,CartaoCredito,Night City,90583.0,34.0,597,0.0
3857,403,10373,PF,DENIED,CartaoCredito,Smallville,206016.0,60.0,610,0.0
3859,250,1091,PF,DENIED,CartaoCredito,Night City,222630.0,44.0,519,0.0
3862,479,37626,PF,DENIED,CartaoCredito,Night City,81840.0,66.0,504,0.0
3864,397,2358,PF,DENIED,Emprestimo,Springfield,67822.0,28.0,332,0.0
3865,533,5072,PF,DENIED,CartaoCredito,Smallville,232188.0,63.0,362,0.0
3871,311,2329,PF,DENIED,CartaoCredito,Night City,210230.0,23.0,257,0.0
3873,379,21551,PF,DENIED,CartaoCredito,Springfield,4221.0,20.0,606,0.0
3874,451,288,PF,DENIED,CartaoCredito,Springfield,83624.0,43.0,488,0.0
3876,559,280,PF,DENIED,Emprestimo,Night City,81754.0,42.0,318,0.0
3877,550,4123,PF,DENIED,CartaoCredito,Springfield,78031.0,60.0,610,0.0
3878,574,1920,PF,DENIED,CartaoCredito,Night City,61457.0,61.0,413,0.0
3879,372,8115,PF,DENIED,CartaoCredito,Night City,87381.0,33.0,541,0.0
3880,563,7757,PF,DENIED,CartaoCredito,Night City,6164.0,20.0,466,0.0
3882,319,787,PF,DENIED,Emprestimo,Smallville,44940.0,56.0,665,0.0
3884,420,13861,PF,DENIED,Emprestimo,Springfield,22002.0,18.0,340,0.0
3885,587,376,PF,DENIED,Emprestimo,Night City,100230.0,68.0,471,0.0
3886,462,474,PF,DENIED,CartaoCredito,Night City,106850.0,30.0,613,0.0
3887,341,3431,PF,DENIED,CartaoCredito,Smallville,934.0,29.0,394,0.0
3890,349,2337,PF,DENIED,CartaoCredito,Springfield,6759.0,50.0,591,0.0
3891,456,2284,PF,DENIED,CartaoCredito,Springfield,41235.0,28.0,369,0.0
3892,470,21320,PF,DENIED,CartaoCredito,Night City,33316.0,24.0,435,0.0
3894,358,3928,PF,DENIED,CartaoCredito,Springfield,7345.0,30.0,592,0.0
3898,501,4832,PF,DENIED,Emprestimo,Smallville,128518.0,27.0,471,0.0
3899,384,9048,PF,DENIED,CartaoCredito,Springfield,3615.0,62.0,292,0.0
3902,353,3475,PF,DENIED,CartaoCredito,Smallville,36882.0,37.0,581,0.0
3903,418,3986,PF,DENIED,CartaoCredito,Springfield,38223.0,61.0,543,0.0
3908,307,3009,PF,DENIED,CartaoCredito,Springfield,211198.0,49.0,582,0.0
3910,441,2155,PF,DENIED,CartaoCredito,Smallville,14648.0,60.0,447,0.0
3913,592,2409,PF,DENIED,Emprestimo,Smallville,90583.0,22.0,230,0.0
3918,375,1625,PF,DENIED,CartaoCredito,Springfield,84409.0,26.0,491,0.0
3921,483,15054,PF,DENIED,CartaoCredito,Night City,85260.0,22.0,463,0.0
3922,363,3862,PF,DENIED,Emprestimo,Springfield,128879.0,25.0,253,0.0
3930,259,8866,PF,DENIED,CartaoCredito,Smallville,84162.0,64.0,357,0.0
3932,507,1174,PF,DENIED,CartaoCredito,Springfield,62348.0,33.0,415,0.0
3933,512,6761,PF,DENIED,Emprestimo,Springfield,32257.0,66.0,560,0.0
3934,326,141,PF,DENIED,CartaoCredito,Smallville,17509.0,58.0,577,0.0
3936,384,461,PF,DENIED,CartaoCredito,Springfield,83696.0,47.0,430,0.0
3938,483,23358,PF,DENIED,CartaoCredito,Springfield,86838.0,66.0,630,0.0
3940,466,5763,PF,DENIED,CartaoCredito,Springfield,46281.0,55.0,682,0.0
3941,591,10332,PF,DENIED,Emprestimo,Smallville,69568.0,22.0,302,0.0
3942,247,308,PF,DENIED,CartaoCredito,Smallville,146467.0,56.0,291,0.0
3944,303,2435,PF,DENIED,CartaoCredito,Smallville,35562.0,29.0,678,0.0
3946,299,609,PF,DENIED,CartaoCredito,Night City,167315.0,61.0,209,0.0
3948,569,14859,PF,DENIED,CartaoCredito,Springfield,2752.0,45.0,330,0.0
3949,541,1560,PF,DENIED,CartaoCredito,Springfield,90583.0,61.0,368,0.0
3951,296,3862,PF,DENIED,CartaoCredito,Smallville,11800.0,67.0,667,0.0
3953,290,13593,PF,DENIED,CartaoCredito,Springfield,81690.0,55.0,216,0.0
3956,370,2761,PF,DENIED,CartaoCredito,Springfield,166726.0,21.0,651,0.0
3957,526,1776,PF,DENIED,CartaoCredito,Springfield,89421.0,26.0,623,0.0
3959,566,131,PF,DENIED,CartaoCredito,Springfield,90285.0,61.0,496,0.0
3962,494,7636,PF,DENIED,CartaoCredito,Night City,109742.0,70.0,369,0.0
3963,352,19754,PF,DENIED,Emprestimo,Springfield,36258.0,46.0,437,0.0
3964,450,1279,PF,DENIED,Emprestimo,Smallville,5404.0,23.0,264,0.0
3966,595,9214,PF,DENIED,CartaoCredito,Smallville,37919.0,59.0,524,0.0
3968,481,11595,PF,DENIED,CartaoCredito,Night City,76752.0,35.0,204,0.0
3969,331,5533,PF,DENIED,Emprestimo,Night City,12426.0,36.0,364,0.0
3970,564,3080,PF,DENIED,CartaoCredito,Springfield,195865.0,27.0,366,0.0
3974,582,780,PF,DENIED,Emprestimo,Smallville,37079.0,62.0,685,0.0
3976,455,4405,PF,DENIED,Emprestimo,Springfield,19154.0,19.0,644,0.0
3981,502,12631,PF,DENIED,CartaoCredito,Springfield,119586.0,45.0,658,0.0
3983,274,2314,PF,DENIED,CartaoCredito,Springfield,86009.0,68.0,509,0.0
3985,504,3025,PF,DENIED,CartaoCredito,Night City,1124.0,43.0,228,0.0
3987,282,3704,PF,DENIED,CartaoCredito,Night City,44789.0,20.0,522,0.0
3989,569,4058,PF,DENIED,CartaoCredito,Springfield,34279.0,40.0,533,0.0
3990,332,2987,PF,DENIED,CartaoCredito,Springfield,55815.0,57.0,537,0.0
3994,486,2017,PF,DENIED,Emprestimo,Springfield,103193.0,21.0,281,0.0
3995,349,6822,PF,DENIED,CartaoCredito,Springfield,105564.0,54.0,557,0.0
3999,430,5923,PF,DENIED,Emprestimo,Springfield,161210.0,67.0,656,0.0
4000,542,2167,PF,DENIED,CartaoCredito,Smallville,6454.0,54.0,328,0.0
4003,408,1746,PF,DENIED,Emprestimo,Night City,64386.0,18.0,418,0.0
4004,581,6840,PF,DENIED,CartaoCredito,Smallville,25511.0,25.0,332,0.0
4007,358,9726,PF,DENIED,CartaoCredito,Springfield,46801.0,22.0,634,0.0
4008,533,2682,PF,DENIED,CartaoCredito,Springfield,62362.0,25.0,203,0.0
4009,385,393,PF,DENIED,Emprestimo,Springfield,131623.0,34.0,678,0.0
4011,531,8232,PF,DENIED,CartaoCredito,Smallville,14222.0,31.0,283,0.0
4012,327,3078,PF,DENIED,Emprestimo,Smallville,30789.0,57.0,399,0.0
4015,421,9897,PF,DENIED,CartaoCredito,Springfield,59435.0,61.0,315,0.0
4018,347,24691,PF,DENIED,Emprestimo,Smallville,82908.0,22.0,375,0.0
4021,593,1814,PF,DENIED,Emprestimo,Smallville,41439.0,20.0,299,0.0
4023,245,2985,PF,DENIED,CartaoCredito,Night City,64494.0,22.0,564,0.0
4024,286,9066,PF,DENIED,CartaoCredito,Night City,145906.0,28.0,380,0.0
4026,343,599,PF,DENIED,CartaoCredito,Smallville,91103.0,35.0,450,0.0
4027,248,10202,PF,DENIED,CartaoCredito,Springfield,78490.0,19.0,326,0.0
4031,339,3288,PF,DENIED,Emprestimo,Springfield,68151.0,70.0,605,0.0
4032,406,16300,PF,DENIED,CartaoCredito,Smallville,3885.0,18.0,232,0.0
4033,447,586,PF,DENIED,CartaoCredito,Night City,48670.0,30.0,529,0.0
4036,340,3291,PF,DENIED,Emprestimo,Smallville,26364.0,40.0,691,0.0
4037,372,5636,PF,DENIED,CartaoCredito,Smallville,2366.0,36.0,228,0.0
4038,326,13408,PF,DENIED,CartaoCredito,Smallville,90583.0,33.0,210,0.0
4042,592,913,PF,DENIED,CartaoCredito,Night City,18899.0,22.0,507,0.0
4045,355,15823,PF,DENIED,Emprestimo,Smallville,18727.0,27.0,683,0.0
4046,562,14341,PF,DENIED,CartaoCredito,Springfield,89675.0,20.0,317,0.0
4047,439,3567,PF,DENIED,Emprestimo,Night City,118345.0,19.0,531,0.0
4048,447,3086,PF,DENIED,CartaoCredito,Springfield,751.0,66.0,366,0.0
4050,515,1523,PF,DENIED,Emprestimo,Smallville,11887.0,20.0,207,0.0
4051,288,3299,PF,DENIED,CartaoCredito,Night City,110313.0,22.0,551,0.0
4052,467,19050,PF,DENIED,CartaoCredito,Night City,144133.0,31.0,691,0.0
4055,539,13622,PF,DENIED,CartaoCredito,Springfield,87713.0,70.0,530,0.0
4056,365,4780,PF,DENIED,Emprestimo,Night City,12861.0,20.0,303,0.0
4059,488,3223,PF,DENIED,Emprestimo,Smallville,98633.0,18.0,335,0.0
4060,268,7269,PF,DENIED,Emprestimo,Smallville,145077.0,33.0,498,0.0
4062,406,8356,PF,DENIED,CartaoCredito,Springfield,37726.0,48.0,309,0.0
4063,585,8557,PF,DENIED,CartaoCredito,Night City,172505.0,58.0,698,0.0
4064,335,3891,PF,DENIED,CartaoCredito,Night City,225373.0,23.0,502,0.0
4066,588,9243,PF,DENIED,CartaoCredito,Night City,49108.0,30.0,252,0.0
4067,383,5401,PF,DENIED,CartaoCredito,Smallville,90583.0,59.0,690,0.0
4069,558,2667,PF,DENIED,Emprestimo,Smallville,28522.0,54.0,243,0.0
4070,404,14678,PF,DENIED,Emprestimo,Night City,114523.0,19.0,588,0.0
4071,382,1377,PF,DENIED,CartaoCredito,Smallville,49437.0,58.0,214,0.0
4072,508,4858,PF,DENIED,CartaoCredito,Springfield,8350.0,38.0,391,0.0
4073,275,1167,PF,DENIED,CartaoCredito,Springfield,59585.0,62.0,267,0.0
4074,407,1063,PF,DENIED,Emprestimo,Smallville,31775.0,21.0,624,0.0
4076,503,409,PF,DENIED,Emprestimo,Smallville,90583.0,22.0,545,0.0
4080,552,204,PF,DENIED,Emprestimo,Smallville,31902.0,55.0,501,0.0
4081,340,20777,PF,DENIED,CartaoCredito,Springfield,49573.0,33.0,345,0.0
4083,555,7662,PF,DENIED,Emprestimo,Night City,5582.0,62.0,380,0.0
4084,390,2511,PF,DENIED,CartaoCredito,Smallville,30516.0,43.0,216,0.0
4085,581,3746,PF,DENIED,Emprestimo,Smallville,12559.0,20.0,416,0.0
4088,282,12086,PF,DENIED,CartaoCredito,Night City,123478.0,25.0,556,0.0
4089,390,3672,PF,DENIED,CartaoCredito,Smallville,20032.0,31.0,686,0.0
4090,321,841,PF,DENIED,CartaoCredito,Springfield,10965.0,22.0,564,0.0
4092,449,5072,PF,DENIED,Emprestimo,Springfield,145133.0,18.0,676,0.0
4093,331,3310,PF,DENIED,CartaoCredito,Springfield,17747.0,39.0,403,0.0
4094,363,5222,PF,DENIED,Emprestimo,Springfield,126162.0,34.0,255,0.0
4096,553,12834,PF,DENIED,CartaoCredito,Night City,66041.0,62.0,395,0.0
4100,592,1517,PF,DENIED,CartaoCredito,Springfield,92636.0,56.0,378,0.0
4101,447,340,PF,DENIED,CartaoCredito,Springfield,78534.0,51.0,671,0.0
4102,557,653,PF,DENIED,CartaoCredito,Night City,90583.0,23.0,477,0.0
4104,482,6707,PF,DENIED,CartaoCredito,Smallville,69354.0,22.0,442,0.0
4105,297,675,PF,DENIED,CartaoCredito,Night City,90583.0,37.0,307,0.0
4106,525,711,PF,DENIED,CartaoCredito,Night City,72011.0,34.0,531,0.0
4108,325,6364,PF,DENIED,CartaoCredito,Smallville,19423.0,40.0,672,0.0
4113,314,1384,PF,DENIED,Emprestimo,Smallville,154074.0,26.0,652,0.0
4115,381,7573,PF,DENIED,Emprestimo,Springfield,121430.0,42.0,376,0.0
4116,325,1014,PF,DENIED,CartaoCredito,Springfield,16340.0,60.0,574,0.0
4119,431,3047,PF,DENIED,CartaoCredito,Springfield,65101.0,44.0,245,0.0
4121,363,798,PF,DENIED,Emprestimo,Night City,90583.0,22.0,634,0.0
4123,354,13879,PF,DENIED,CartaoCredito,Springfield,1882.0,23.0,502,0.0
4124,312,11273,PF,DENIED,Emprestimo,Springfield,12969.0,61.0,542,0.0
4125,587,583,PF,DENIED,CartaoCredito,Night City,3540.0,54.0,263,0.0
4126,296,14728,PF,DENIED,CartaoCredito,Night City,124928.0,68.0,511,0.0
4127,354,2753,PF,DENIED,CartaoCredito,Smallville,90583.0,47.0,279,0.0
4129,470,2921,PF,DENIED,Emprestimo,Smallville,12238.0,27.0,453,0.0
4130,534,3207,PF,DENIED,CartaoCredito,Night City,4326.0,49.0,251,0.0
4133,269,4019,PF,DENIED,Emprestimo,Springfield,175042.0,50.0,340,0.0
4135,391,119,PF,DENIED,CartaoCredito,Smallville,42101.0,30.0,419,0.0
4136,580,14824,PF,DENIED,Emprestimo,Night City,61812.0,19.0,560,0.0
4140,517,2264,PF,DENIED,CartaoCredito,Smallville,13100.0,67.0,518,0.0
4145,474,352,PF,DENIED,Emprestimo,Smallville,43558.0,19.0,258,0.0
4147,255,1048,PF,DENIED,Emprestimo,Smallville,90583.0,18.0,524,0.0
4151,586,255,PF,DENIED,CartaoCredito,Springfield,81868.0,58.0,548,0.0
4156,352,3034,PF,DENIED,Emprestimo,Night City,114169.0,29.0,407,0.0
4157,460,14121,PF,DENIED,CartaoCredito,Night City,36105.0,34.0,695,0.0
4163,308,4444,PF,DENIED,CartaoCredito,Smallville,131234.0,32.0,388,0.0
4164,485,2819,PF,DENIED,Emprestimo,Smallville,9693.0,20.0,454,0.0
4166,486,1686,PF,DENIED,CartaoCredito,Smallville,101042.0,21.0,253,0.0
4168,414,318,PF,DENIED,Emprestimo,Night City,33330.0,22.0,326,0.0
4169,445,5792,PF,DENIED,CartaoCredito,Smallville,31826.0,68.0,681,0.0
4173,519,1003,PF,DENIED,CartaoCredito,Night City,68323.0,67.0,433,0.0
4174,331,2687,PF,DENIED,CartaoCredito,Night City,52546.0,69.0,605,0.0
4175,329,530,PF,DENIED,Emprestimo,Smallville,108585.0,20.0,596,0.0
4180,534,4076,PF,DENIED,CartaoCredito,Smallville,51003.0,67.0,463,0.0
4181,267,618,PF,DENIED,CartaoCredito,Springfield,18075.0,61.0,636,0.0
4183,511,2593,PF,DENIED,Emprestimo,Smallville,277980.0,63.0,668,0.0
4184,304,1276,PF,DENIED,CartaoCredito,Night City,175533.0,22.0,665,0.0
4185,575,2419,PF,DENIED,CartaoCredito,Night City,24817.0,20.0,316,0.0
4186,546,9058,PF,DENIED,CartaoCredito,Night City,78100.0,58.0,251,0.0
4187,262,5260,PF,DENIED,Emprestimo,Smallville,27560.0,24.0,638,0.0
4188,529,2033,PF,DENIED,Emprestimo,Smallville,147162.0,57.0,449,0.0
4189,243,3595,PF,DENIED,Emprestimo,Springfield,125765.0,22.0,577,0.0
4191,311,2960,PF,DENIED,Emprestimo,Springfield,20663.0,18.0,249,0.0
4193,246,5676,PF,DENIED,Emprestimo,Smallville,23918.0,38.0,204,0.0
4195,325,4214,PF,DENIED,CartaoCredito,Springfield,21548.0,42.0,410,0.0
4200,258,8590,PF,DENIED,Emprestimo,Springfield,12643.0,28.0,653,0.0
4204,302,8849,PF,DENIED,CartaoCredito,Smallville,15178.0,62.0,232,0.0
4210,312,42,PF,DENIED,CartaoCredito,Springfield,35574.0,42.0,372,0.0
4211,336,4347,PF,DENIED,Emprestimo,Night City,14754.0,30.0,447,0.0
4218,349,23138,PF,DENIED,Emprestimo,Springfield,56550.0,56.0,476,0.0
4223,530,1407,PF,DENIED,CartaoCredito,Springfield,35248.0,54.0,673,0.0
4226,587,855,PF,DENIED,Emprestimo,Springfield,63899.0,22.0,397,0.0
4227,248,2903,PF,DENIED,Emprestimo,Springfield,288719.0,36.0,641,0.0
4229,578,1970,PF,DENIED,Emprestimo,Smallville,62470.0,56.0,679,0.0
4232,416,380,PF,DENIED,Emprestimo,Smallville,44985.0,29.0,430,0.0
4233,498,6980,PF,DENIED,Emprestimo,Springfield,99106.0,69.0,320,0.0
4234,267,4857,PF,DENIED,CartaoCredito,Smallville,19573.0,44.0,360,0.0
4235,304,3752,PF,DENIED,CartaoCredito,Smallville,64881.0,48.0,572,0.0
4236,508,4312,PF,DENIED,Emprestimo,Smallville,157063.0,25.0,680,0.0
4241,265,9096,PF,DENIED,Emprestimo,Smallville,120666.0,52.0,685,0.0
4244,434,6947,PF,DENIED,CartaoCredito,Smallville,4965.0,68.0,280,0.0
4247,327,9188,PF,DENIED,CartaoCredito,Smallville,27181.0,57.0,314,0.0
4248,326,1263,PF,DENIED,CartaoCredito,Springfield,54621.0,37.0,566,0.0
4249,574,2775,PF,DENIED,CartaoCredito,Springfield,91525.0,67.0,444,0.0
4250,510,4038,PF,DENIED,Emprestimo,Smallville,45945.0,22.0,639,0.0
4254,597,5429,PF,DENIED,Emprestimo,Springfield,26133.0,68.0,482,0.0
4256,296,5386,PF,DENIED,Emprestimo,Springfield,108748.0,24.0,355,0.0
4258,401,1961,PF,DENIED,CartaoCredito,Smallville,6658.0,55.0,338,0.0
4259,257,2034,PF,DENIED,CartaoCredito,Night City,63605.0,65.0,659,0.0
4260,521,2086,PF,DENIED,Emprestimo,Night City,64501.0,66.0,419,0.0
4262,302,14479,PF,DENIED,CartaoCredito,Springfield,8860.0,61.0,292,0.0
4263,381,3981,PF,DENIED,CartaoCredito,Springfield,27065.0,36.0,270,0.0
4264,561,2801,PF,DENIED,Emprestimo,Springfield,73217.0,21.0,592,0.0
4265,536,13811,PF,DENIED,CartaoCredito,Springfield,90583.0,65.0,536,0.0
4266,245,21470,PF,DENIED,CartaoCredito,Springfield,156464.0,25.0,533,0.0
4267,477,1262,PF,DENIED,CartaoCredito,Smallville,171289.0,24.0,643,0.0
4270,514,11819,PF,DENIED,Emprestimo,Springfield,128595.0,59.0,631,0.0
4271,272,2188,PF,DENIED,CartaoCredito,Night City,18367.0,45.0,258,0.0
