CustomerID,ApplicationDate,CreditAmount,PersonType,ApprovalStatus,ProductType,City,PersonIncome,PersonAge,CompanyRevenue,CompanyAge,EconomicActivity,CreditScore,DefaultStatus
84387,2023-07-25,1063,PJ,DENIED,CartaoCredito,Smallville,NaN,NaN,89249,11,HealthCare,532,NaN
96466,2023-09-06,2441,PF,APPROVED,CartaoCredito,Smallville,53975,NaN,NaN,NaN,null,734,1
115757,2023-07-25,3317,PJ,APPROVED,CartaoCredito,Springfield,NaN,NaN,300067,NaN,Others,612,0
323426,2023-01-24,2192,PF,APPROVED,Emprestimo,Springfield,64105,62,NaN,NaN,null,645,0
437649,2023-02-16,1934,PJ,APPROVED,Emprestimo,Springfield,NaN,NaN,331484,NaN,Others,777,0
132510,2023-01-24,16610,PJ,APPROVED,Emprestimo,Night City,NaN,NaN,6576,6,Marketing,871,0
101883,2023-04-05,5130,PJ,APPROVED,CartaoCredito,Springfield,NaN,NaN,162285,10,Others,587,0
60096,2023-07-27,119,PF,DENIED,CartaoCredito,Smallville,42101,30,NaN,NaN,null,419,NaN
95084,2023-03-24,2812,PJ,DENIED,CartaoCredito,Smallville,NaN,NaN,1057390,1,Education,300,NaN
351786,2023-07-10,10398,PF,APPROVED,CartaoCredito,Smallville,6713,63,NaN,NaN,null,508,1
419253,2023-10-12,1794,PJ,APPROVED,Emprestimo,Night City,NaN,NaN,815972,NaN,HealthCare,544,0
297425,2023-03-11,497,PF,APPROVED,Emprestimo,Night City,8391,29,NaN,NaN,null,884,0
446826,2023-09-04,7102,PJ,APPROVED,CartaoCredito,Springfield,NaN,NaN,849013,9,HealthCare,683,0
28516,2023-12-28,4657,PJ,APPROVED,CartaoCredito,null,NaN,NaN,164621,14,Others,894,0
446373,2023-09-10,4223,PJ,APPROVED,CartaoCredito,Night City,NaN,NaN,399782,14,Agriculture,799,0
393763,2023-07-13,275,PJ,APPROVED,CartaoCredito,Smallville,NaN,NaN,2139070,2,HealthCare,636,0
488831,2023-04-03,757,PJ,DENIED,CartaoCredito,Smallville,NaN,NaN,NaN,4,Agriculture,372,NaN
287757,2023-07-23,4872,PJ,APPROVED,CartaoCredito,Springfield,NaN,NaN,1080487,10,Education,504,0
241836,2023-06-15,1165,PJ,APPROVED,Emprestimo,Springfield,NaN,NaN,1049094,14,Others,633,0
337996,2023-12-08,3507,PJ,DENIED,CartaoCredito,Smallville,NaN,NaN,83943,1,Education,700,NaN
288183,2023-08-22,3936,PF,APPROVED,Emprestimo,Smallville,47232,58,NaN,NaN,null,682,0
38349,2023-12-10,1667,PF,APPROVED,Emprestimo,Smallville,13112,64,NaN,NaN,null,770,1
152386,2023-01-19,14824,PF,DENIED,Emprestimo,Night City,61812,19,NaN,NaN,null,560,NaN
352157,2023-12-08,9241,PF,DENIED,Emprestimo,Night City,6579,60,NaN,NaN,null,425,NaN
35318,2023-06-07,6407,PJ,DENIED,Emprestimo,Smallville,NaN,NaN,1316377,6,Agriculture,208,NaN
131433,2023-12-29,406,PJ,DENIED,Emprestimo,Springfield,NaN,NaN,252872,7,Marketing,378,NaN
51487,2023-04-10,561,PF,DENIED,CartaoCredito,Smallville,89404,70,NaN,NaN,null,334,NaN
103504,2023-09-05,3394,PF,DENIED,CartaoCredito,Night City,21674,59,NaN,NaN,null,259,NaN
380418,2023-06-19,876,PJ,APPROVED,Emprestimo,Night City,NaN,NaN,444915,4,Marketing,564,0
304400,2023-05-12,19144,PJ,DENIED,CartaoCredito,Night City,NaN,NaN,NaN,9,Others,397,NaN
255429,2023-10-04,863,PJ,APPROVED,CartaoCredito,Smallville,NaN,NaN,460434,8,Education,877,0
498881,2023-11-18,3342,PF,APPROVED,CartaoCredito,Springfield,82769,36,NaN,NaN,null,698,1
173462,2023-03-23,2264,PF,DENIED,CartaoCredito,Smallville,13100,67,NaN,NaN,null,518,NaN
187244,2023-04-12,5100,PF,APPROVED,CartaoCredito,Night City,28120,40,NaN,NaN,null,746,1
67222,2023-06-02,691,PF,DENIED,Emprestimo,Smallville,4032,58,NaN,NaN,null,641,NaN
351953,2023-06-13,2813,PF,DENIED,CartaoCredito,Night City,6293,52,NaN,NaN,null,548,NaN
343657,2023-01-02,1606,PF,APPROVED,CartaoCredito,Night City,12985,68,NaN,NaN,null,614,0
122963,2023-03-12,10935,PJ,APPROVED,Emprestimo,Smallville,NaN,NaN,755685,1,Others,762,0
52453,2023-01-30,207,PF,APPROVED,CartaoCredito,Smallville,294136,51,NaN,NaN,null,802,0
149494,2023-07-28,12251,PJ,APPROVED,Emprestimo,Night City,NaN,NaN,841014,9,Others,646,0
324805,2023-01-10,8949,PJ,DENIED,Emprestimo,Night City,NaN,NaN,157799,1,Education,291,NaN
36600,2023-09-26,1766,PJ,APPROVED,CartaoCredito,Springfield,NaN,NaN,628622,2,HealthCare,881,0
471922,2023-12-23,7786,PJ,DENIED,CartaoCredito,Springfield,NaN,NaN,740270,25,Agriculture,361,NaN
101449,2023-06-04,159,PJ,APPROVED,Emprestimo,Springfield,NaN,NaN,982037,10,Others,727,0
166612,2023-01-28,17036,PF,APPROVED,CartaoCredito,null,14437,35,NaN,NaN,null,558,0
254732,2023-04-01,3739,PJ,DENIED,Emprestimo,Springfield,NaN,NaN,NaN,3,Others,567,NaN
236269,2023-03-01,1807,PF,APPROVED,CartaoCredito,Night City,55284,64,NaN,NaN,null,663,0
172148,2023-04-24,2252,PF,APPROVED,Emprestimo,Night City,30513,55,NaN,NaN,null,869,0
323141,2023-08-16,344,PJ,APPROVED,Emprestimo,Springfield,NaN,NaN,605832,7,Others,588,0
345728,2023-02-05,22711,PJ,DENIED,CartaoCredito,Night City,NaN,NaN,365078,15,HealthCare,603,NaN
160262,2023-06-24,200,PJ,APPROVED,Emprestimo,Smallville,NaN,NaN,732094,10,Marketing,570,0
363572,2023-10-22,5320,PF,DENIED,CartaoCredito,Night City,42376,45,NaN,NaN,null,349,NaN
306274,2023-08-04,2924,PJ,DENIED,CartaoCredito,Night City,NaN,NaN,857599,12,Agriculture,510,NaN
79899,2023-08-16,14871,PF,APPROVED,CartaoCredito,null,15525,61,NaN,NaN,null,508,1
296513,2023-05-02,1412,PJ,DENIED,CartaoCredito,Smallville,NaN,NaN,NaN,3,Education,332,NaN
297199,2023-04-02,3797,PF,DENIED,CartaoCredito,Smallville,32620,32,NaN,NaN,null,455,NaN
191100,2023-02-09,3292,PJ,DENIED,Emprestimo,Night City,NaN,NaN,512687,7,Agriculture,420,NaN
423468,2023-03-28,6068,PJ,APPROVED,CartaoCredito,Springfield,NaN,NaN,202844,13,Education,672,0
165850,2023-05-05,352,PF,DENIED,Emprestimo,Smallville,43558,19,NaN,NaN,null,258,NaN
224557,2023-01-20,1077,PF,DENIED,CartaoCredito,Springfield,36427,25,NaN,NaN,null,462,NaN
88416,2023-05-02,1208,PF,APPROVED,Emprestimo,Smallville,103389,38,NaN,NaN,null,614,1
2534,2023-10-17,6700,PJ,APPROVED,Emprestimo,Night City,NaN,NaN,584942,NaN,Agriculture,547,0
164215,2023-12-10,1048,PF,DENIED,Emprestimo,Smallville,NaN,18,NaN,NaN,null,524,NaN
129067,2023-10-10,4261,PF,APPROVED,CartaoCredito,Springfield,27774,NaN,NaN,NaN,null,758,0
411913,2023-08-14,1212,PF,APPROVED,CartaoCredito,Night City,19877,32,NaN,NaN,null,592,1
116144,2023-10-06,9889,PJ,DENIED,Emprestimo,Night City,NaN,NaN,1168476,8,HealthCare,583,NaN
373398,2023-08-16,14253,PF,DENIED,Emprestimo,Smallville,63977,24,NaN,NaN,null,470,NaN
387877,2023-07-30,3654,PF,DENIED,Emprestimo,Springfield,32434,37,NaN,NaN,null,309,NaN
335984,2023-02-01,2172,PF,APPROVED,CartaoCredito,Smallville,87263,65,NaN,NaN,null,555,0
228655,2023-01-23,1333,PF,DENIED,CartaoCredito,Night City,26887,66,NaN,NaN,null,414,NaN
145060,2023-01-13,255,PF,DENIED,CartaoCredito,Springfield,81868,58,NaN,NaN,null,548,NaN
440460,2023-04-25,1563,PF,DENIED,CartaoCredito,Springfield,2130,24,NaN,NaN,null,613,NaN
188475,2023-11-05,5310,PJ,APPROVED,Emprestimo,Night City,NaN,NaN,347426,8,Marketing,745,0
70415,2023-01-24,3814,PF,APPROVED,CartaoCredito,Night City,71024,64,NaN,NaN,null,852,1
356296,2023-02-16,14416,PJ,APPROVED,CartaoCredito,Smallville,NaN,NaN,37115,7,HealthCare,757,0
384289,2023-12-01,2523,PF,DENIED,Emprestimo,Smallville,58063,48,NaN,NaN,null,688,NaN
173835,2023-06-10,5919,PF,DENIED,Emprestimo,Springfield,64791,60,NaN,NaN,null,449,NaN
460266,2023-04-20,3360,PF,DENIED,CartaoCredito,Night City,54764,36,NaN,NaN,null,237,NaN
251635,2023-08-16,3593,PJ,DENIED,CartaoCredito,Smallville,NaN,NaN,614337,NaN,Education,556,NaN
242666,2023-01-24,1558,PF,APPROVED,Emprestimo,Smallville,36333,63,NaN,NaN,null,797,0
233496,2023-09-04,3034,PF,DENIED,Emprestimo,Night City,114169,29,NaN,NaN,null,407,NaN
188084,2023-07-23,3182,PJ,DENIED,CartaoCredito,Springfield,NaN,NaN,210624,22,Marketing,524,NaN
406202,2023-04-18,6132,PJ,APPROVED,Emprestimo,Smallville,NaN,NaN,190488,6,Agriculture,607,0
160156,2023-05-19,14121,PF,DENIED,CartaoCredito,Night City,36105,34,NaN,NaN,null,695,NaN
255314,2023-02-04,1997,PJ,APPROVED,CartaoCredito,Night City,NaN,NaN,66493,37,HealthCare,883,0
289235,2023-10-01,216,PF,APPROVED,Emprestimo,Springfield,14466,33,NaN,NaN,null,510,0
57060,2023-03-26,3429,PJ,DENIED,Emprestimo,Night City,NaN,NaN,305434,8,Agriculture,275,NaN
92155,2023-08-07,3931,PJ,APPROVED,Emprestimo,Smallville,NaN,NaN,691571,22,HealthCare,755,0
338455,2023-08-29,922,PJ,APPROVED,CartaoCredito,Night City,NaN,NaN,851084,1,Education,728,0
318048,2023-01-04,7145,PF,APPROVED,Emprestimo,Smallville,154178,33,NaN,NaN,null,793,0
42978,2023-05-20,20975,PF,DENIED,Emprestimo,Springfield,7447,33,NaN,NaN,null,671,NaN
441342,2023-10-17,14573,PJ,APPROVED,Emprestimo,Smallville,NaN,NaN,150357,21,Education,549,0
147124,2023-11-17,1098,PF,DENIED,Emprestimo,Night City,28131,46,NaN,NaN,null,474,NaN
450214,2023-08-14,10412,PJ,DENIED,CartaoCredito,Smallville,NaN,NaN,370055,6,Others,507,NaN
433295,2023-05-04,6095,PJ,APPROVED,Emprestimo,Night City,NaN,NaN,1653058,1,Marketing,724,0
73402,2023-12-08,3024,PJ,APPROVED,CartaoCredito,Night City,NaN,NaN,113260,9,Education,569,0
467297,2023-10-12,3889,PJ,APPROVED,Emprestimo,Smallville,NaN,NaN,392816,6,HealthCare,875,0
282391,2023-06-15,9472,PF,APPROVED,Emprestimo,Night City,1896,40,NaN,NaN,null,512,0
102987,2023-04-30,3271,PF,DENIED,Emprestimo,Springfield,NaN,37,NaN,NaN,null,467,NaN
138011,2023-03-12,2336,PJ,APPROVED,CartaoCredito,Springfield,NaN,NaN,286829,9,HealthCare,535,0
384589,2023-02-07,3399,PF,DENIED,Emprestimo,Night City,13708,23,NaN,NaN,null,299,NaN
464696,2023-08-05,4327,PJ,DENIED,Emprestimo,Springfield,NaN,NaN,755794,7,Agriculture,434,NaN
328529,2023-01-25,1048,PJ,APPROVED,CartaoCredito,Springfield,NaN,NaN,741640,10,Others,636,0
40089,2023-10-15,11559,PJ,APPROVED,Emprestimo,Night City,NaN,NaN,228881,4,null,770,0
381381,2023-03-12,5607,PJ,DENIED,Emprestimo,Smallville,NaN,NaN,724855,8,Education,469,NaN
39532,2023-07-28,5016,PJ,DENIED,Emprestimo,Springfield,NaN,NaN,369137,4,Others,316,NaN
467721,2023-08-21,524,PJ,APPROVED,CartaoCredito,Night City,NaN,NaN,973744,1,Education,781,0
9768,2023-04-04,4634,PJ,DENIED,Emprestimo,Springfield,NaN,NaN,762367,1,Agriculture,674,NaN
445429,2023-06-03,645,PF,DENIED,Emprestimo,Night City,286857,44,NaN,NaN,null,445,NaN
265908,2023-09-21,410,PJ,APPROVED,Emprestimo,Night City,NaN,NaN,138278,1,Agriculture,651,0
331155,2023-06-11,3747,PF,APPROVED,CartaoCredito,Night City,37178,27,NaN,NaN,null,561,1
16355,2023-03-30,2577,PJ,APPROVED,Emprestimo,Smallville,NaN,NaN,1118136,2,Others,883,1
426059,2023-10-18,4444,PF,DENIED,CartaoCredito,Smallville,131234,32,NaN,NaN,null,388,NaN
305079,2023-01-23,467,PJ,DENIED,CartaoCredito,null,NaN,NaN,NaN,6,Marketing,351,NaN
303511,2023-04-24,2819,PF,DENIED,Emprestimo,Smallville,9693,20,NaN,NaN,null,454,NaN
212408,2023-06-08,961,PJ,APPROVED,CartaoCredito,Smallville,NaN,NaN,NaN,3,HealthCare,892,0
403283,2023-12-16,21753,PF,APPROVED,CartaoCredito,Springfield,13629,35,NaN,NaN,null,885,1
309349,2023-10-02,4118,PJ,DENIED,Emprestimo,Springfield,NaN,NaN,953039,2,Agriculture,402,NaN
111548,2023-04-24,5815,PJ,APPROVED,Emprestimo,Night City,NaN,NaN,320417,11,Others,573,0
475165,2023-11-19,1968,PF,DENIED,CartaoCredito,Springfield,63615,20,NaN,NaN,null,225,NaN
19219,2023-10-10,498,PJ,DENIED,CartaoCredito,Smallville,NaN,NaN,29833,18,Agriculture,375,NaN
289195,2023-02-23,18622,PJ,DENIED,Emprestimo,Smallville,NaN,NaN,288267,2,Marketing,383,NaN
136639,2023-04-23,1686,PF,DENIED,CartaoCredito,Smallville,101042,21,NaN,NaN,null,253,NaN
284935,2023-05-05,2757,PJ,APPROVED,CartaoCredito,Springfield,NaN,NaN,131155,1,Agriculture,544,0
468707,2023-05-15,5247,PF,DENIED,Emprestimo,Smallville,37540,60,NaN,NaN,null,437,NaN
282947,2023-01-03,125,PJ,DENIED,CartaoCredito,Springfield,NaN,NaN,389290,5,null,372,NaN
247519,2023-08-02,8310,PJ,APPROVED,Emprestimo,Night City,NaN,NaN,803446,0,HealthCare,738,0
342837,2023-09-04,3846,PF,DENIED,Emprestimo,null,32864,56,NaN,NaN,null,423,NaN
406427,2023-01-21,1630,PF,APPROVED,CartaoCredito,Smallville,15368,18,NaN,NaN,null,851,0
77927,2023-07-04,318,PF,DENIED,Emprestimo,Night City,33330,NaN,NaN,NaN,null,326,NaN
191795,2023-11-01,887,PJ,DENIED,CartaoCredito,Smallville,NaN,NaN,307489,0,Marketing,221,NaN
205783,2023-11-09,11271,PJ,DENIED,Emprestimo,Springfield,NaN,NaN,736001,10,Marketing,278,NaN
117077,2023-06-03,5792,PF,DENIED,CartaoCredito,Smallville,31826,68,NaN,NaN,null,681,NaN
467371,2023-03-13,1438,PJ,APPROVED,CartaoCredito,Smallville,NaN,NaN,91543,0,HealthCare,581,0
404827,2023-03-14,339,PF,APPROVED,Emprestimo,Smallville,110689,61,NaN,NaN,null,662,0
309121,2023-11-27,5866,PJ,DENIED,Emprestimo,null,NaN,NaN,39703,9,null,239,NaN
384423,2023-10-13,4248,PJ,DENIED,Emprestimo,Smallville,NaN,NaN,81161,NaN,Marketing,356,NaN
449401,2023-05-05,2592,PF,DENIED,Emprestimo,Night City,6420,65,NaN,NaN,null,208,NaN
152568,2023-09-01,2260,PJ,DENIED,CartaoCredito,Smallville,NaN,NaN,50224,2,Marketing,394,NaN
70193,2023-09-10,1222,PF,APPROVED,Emprestimo,Smallville,19561,40,NaN,NaN,null,777,1
243638,2023-12-24,5537,PJ,APPROVED,CartaoCredito,Springfield,NaN,NaN,1105948,4,Agriculture,549,0
262733,2023-08-07,17645,PJ,DENIED,CartaoCredito,Smallville,NaN,NaN,582798,2,Marketing,234,NaN
267603,2023-05-01,966,PF,DENIED,CartaoCredito,Night City,60636,21,NaN,NaN,null,617,NaN
47477,2023-07-30,4546,PF,DENIED,Emprestimo,Smallville,39069,38,NaN,NaN,null,471,NaN
208030,2023-12-17,2760,PF,APPROVED,Emprestimo,Smallville,50268,24,NaN,NaN,null,619,1
190771,2023-08-13,2959,PJ,APPROVED,CartaoCredito,Night City,NaN,NaN,469669,8,Others,789,0
263281,2023-06-02,1466,PJ,DENIED,CartaoCredito,Springfield,NaN,NaN,684135,12,Education,603,NaN
5554,2023-03-01,8719,PJ,APPROVED,Emprestimo,Smallville,NaN,NaN,598719,4,Others,745,0
347435,2023-06-15,3320,PJ,APPROVED,CartaoCredito,Smallville,NaN,NaN,459492,10,Education,661,0
125243,2023-10-15,3920,PJ,DENIED,Emprestimo,Night City,NaN,NaN,57247,30,Education,230,NaN
444587,2023-01-16,1817,PF,APPROVED,CartaoCredito,Smallville,58558,63,NaN,NaN,null,585,0
422860,2023-03-21,1003,PF,DENIED,CartaoCredito,Night City,68323,67,NaN,NaN,null,433,NaN
321932,2023-01-02,449,PJ,DENIED,CartaoCredito,Smallville,NaN,NaN,485808,10,Education,530,NaN
358698,2023-03-23,6261,PF,APPROVED,Emprestimo,Springfield,5497,19,NaN,NaN,null,751,1
86950,2023-03-25,1092,PJ,APPROVED,CartaoCredito,Springfield,NaN,NaN,395757,14,Marketing,805,0
396995,2023-08-16,5857,PJ,DENIED,Emprestimo,Night City,NaN,NaN,243855,3,Agriculture,457,NaN
269556,2023-03-29,2475,PF,APPROVED,CartaoCredito,Springfield,25910,55,NaN,NaN,null,673,1
73595,2023-09-25,2687,PF,DENIED,CartaoCredito,Night City,52546,69,NaN,NaN,null,605,NaN
233949,2023-12-13,3167,PJ,DENIED,CartaoCredito,Springfield,NaN,NaN,26715,7,HealthCare,570,NaN
83479,2023-05-01,2292,PJ,DENIED,CartaoCredito,Night City,NaN,NaN,112051,4,Others,216,NaN
93924,2023-09-27,530,PF,DENIED,Emprestimo,Smallville,108585,20,NaN,NaN,null,596,NaN
296935,2023-03-16,1853,PJ,DENIED,CartaoCredito,Springfield,NaN,NaN,106457,2,Agriculture,495,NaN
497399,2023-03-09,5449,PJ,APPROVED,CartaoCredito,Night City,NaN,NaN,76377,41,Others,675,0
296649,2023-12-27,5480,PF,APPROVED,CartaoCredito,Night City,94930,39,NaN,NaN,null,744,0
345723,2023-05-13,1686,PJ,APPROVED,CartaoCredito,Night City,NaN,NaN,2036278,7,Others,894,0
457282,2023-01-27,3082,PJ,DENIED,Emprestimo,Springfield,NaN,NaN,131849,78,Others,398,NaN
76651,2023-01-11,1075,PJ,DENIED,Emprestimo,Smallville,NaN,NaN,274771,4,Others,217,NaN
385834,2023-02-11,1181,PF,DENIED,Emprestimo,Smallville,3404,32,NaN,NaN,null,405,NaN
383782,2023-04-16,117,PF,DENIED,CartaoCredito,Night City,20658,33,NaN,NaN,null,443,NaN
253496,2023-03-12,11353,PJ,APPROVED,Emprestimo,Smallville,NaN,NaN,841193,1,Agriculture,556,0
492399,2023-08-02,1183,PF,DENIED,CartaoCredito,Night City,37046,46,NaN,NaN,null,586,NaN
188113,2023-10-06,1291,PJ,APPROVED,CartaoCredito,Night City,NaN,NaN,577554,7,Agriculture,838,0
21192,2023-01-16,1640,PJ,APPROVED,Emprestimo,Springfield,NaN,NaN,83727,9,Others,779,0
114725,2023-01-11,681,PJ,APPROVED,CartaoCredito,Smallville,NaN,NaN,641464,17,null,513,0
399231,2023-03-14,5098,PF,DENIED,CartaoCredito,null,202874,65,NaN,NaN,null,289,NaN
255665,2023-03-05,391,PF,APPROVED,CartaoCredito,Springfield,82951,45,NaN,NaN,null,825,0
121504,2023-11-19,721,PJ,APPROVED,Emprestimo,Smallville,NaN,NaN,281841,5,Education,536,0
32958,2023-09-19,5175,PJ,APPROVED,CartaoCredito,Smallville,NaN,NaN,50279,36,Education,534,0
138600,2023-05-04,2075,PF,DENIED,Emprestimo,Night City,34948,22,NaN,NaN,null,381,NaN
193691,2023-07-21,6154,PF,APPROVED,CartaoCredito,null,14208,28,NaN,NaN,null,792,1
122694,2023-03-06,4076,PF,DENIED,CartaoCredito,Smallville,51003,67,NaN,NaN,null,463,NaN
22444,2023-01-08,1479,PF,APPROVED,Emprestimo,null,78113,49,NaN,NaN,null,583,1
350532,2023-11-03,5261,PF,DENIED,CartaoCredito,null,35032,46,NaN,NaN,null,315,NaN
108410,2023-11-28,618,PF,DENIED,CartaoCredito,Springfield,18075,61,NaN,NaN,null,636,NaN
271522,2023-01-08,3844,PF,APPROVED,Emprestimo,Night City,35931,34,NaN,NaN,null,884,1
475910,2023-09-04,2874,PJ,APPROVED,Emprestimo,Springfield,NaN,NaN,586564,2,Others,698,1
414954,2023-05-18,1559,PF,DENIED,CartaoCredito,Night City,64349,51,NaN,NaN,null,537,NaN
189400,2023-10-14,4632,PJ,APPROVED,Emprestimo,null,NaN,NaN,722418,1,HealthCare,847,0
203473,2023-02-10,10253,PJ,APPROVED,CartaoCredito,Night City,NaN,NaN,589084,NaN,Others,819,0
246245,2023-12-07,34084,PJ,APPROVED,CartaoCredito,Smallville,NaN,NaN,331497,1,Others,898,0
481245,2023-04-22,4679,PF,APPROVED,CartaoCredito,Smallville,7205,44,NaN,NaN,null,803,0
238365,2023-03-29,2593,PF,DENIED,Emprestimo,Smallville,277980,63,NaN,NaN,null,668,NaN
462188,2023-10-22,1276,PF,DENIED,CartaoCredito,Night City,175533,22,NaN,NaN,null,665,NaN
24347,2023-08-29,1486,PJ,APPROVED,CartaoCredito,Smallville,NaN,NaN,1161314,15,HealthCare,540,0
20922,2023-12-09,3264,PJ,APPROVED,CartaoCredito,Smallville,NaN,NaN,847838,29,HealthCare,717,0
340014,2023-12-22,2289,PF,APPROVED,CartaoCredito,Springfield,1430,67,NaN,NaN,null,794,0
169907,2023-12-30,12256,PF,APPROVED,CartaoCredito,Smallville,NaN,NaN,NaN,NaN,null,788,0
54120,2023-11-17,2297,PF,APPROVED,CartaoCredito,Night City,30969,63,NaN,NaN,null,866,1
368961,2023-11-16,2338,PF,APPROVED,CartaoCredito,Springfield,NaN,45,NaN,NaN,null,636,1
273350,2023-01-24,2419,PF,DENIED,CartaoCredito,Night City,24817,20,NaN,NaN,null,316,NaN
332172,2023-02-22,9058,PF,DENIED,CartaoCredito,Night City,78100,58,NaN,NaN,null,251,NaN
434975,2023-12-03,5260,PF,DENIED,Emprestimo,Smallville,27560,24,NaN,NaN,null,638,NaN
143391,2023-10-17,4762,PJ,DENIED,CartaoCredito,Smallville,NaN,NaN,440708,13,Education,255,NaN
437714,2023-03-11,2033,PF,DENIED,Emprestimo,Smallville,147162,57,NaN,NaN,null,449,NaN
388975,2023-05-18,8516,PF,APPROVED,Emprestimo,Springfield,60551,52,NaN,NaN,null,581,0
138054,2023-05-17,196,PJ,DENIED,CartaoCredito,Springfield,NaN,NaN,94772,4,Others,537,NaN
303370,2023-08-07,10232,PF,APPROVED,Emprestimo,Springfield,39693,55,NaN,NaN,null,850,1
285397,2023-12-22,3595,PF,DENIED,Emprestimo,Springfield,125765,22,NaN,NaN,null,577,NaN
298929,2023-03-31,2540,PF,APPROVED,Emprestimo,null,67846,32,NaN,NaN,null,748,1
91148,2023-01-17,3437,PF,APPROVED,Emprestimo,Night City,4245,40,NaN,NaN,null,896,0
197479,2023-08-13,5504,PF,APPROVED,Emprestimo,Night City,73308,NaN,NaN,NaN,null,550,0
342715,2023-03-10,64,PF,DENIED,CartaoCredito,Springfield,1444,55,NaN,NaN,null,606,NaN
198453,2023-07-14,10261,PJ,APPROVED,Emprestimo,Night City,NaN,NaN,311584,10,Others,732,0
191521,2023-10-15,2960,PF,DENIED,Emprestimo,Springfield,20663,18,NaN,NaN,null,249,NaN
308113,2023-04-30,2100,PF,DENIED,Emprestimo,Night City,46101,41,NaN,NaN,null,562,NaN
342537,2023-01-20,744,PF,APPROVED,CartaoCredito,Night City,69690,67,NaN,NaN,null,672,0
470930,2023-10-17,2894,PF,APPROVED,CartaoCredito,Smallville,51163,50,NaN,NaN,null,782,0
438027,2023-11-14,3429,PF,APPROVED,Emprestimo,Springfield,56294,30,NaN,NaN,null,695,0
40810,2023-11-06,2585,PJ,DENIED,CartaoCredito,Night City,NaN,NaN,124505,4,Marketing,549,NaN
270881,2023-12-19,5676,PF,DENIED,Emprestimo,Smallville,23918,38,NaN,NaN,null,204,NaN
131904,2023-11-19,2731,PF,APPROVED,CartaoCredito,Night City,40109,52,NaN,NaN,null,773,1
197305,2023-03-18,16275,PJ,DENIED,Emprestimo,Springfield,NaN,NaN,1203781,18,Education,407,NaN
475657,2023-01-30,4572,PF,DENIED,Emprestimo,Springfield,32013,61,NaN,NaN,null,506,NaN
116864,2023-06-21,8238,PF,APPROVED,CartaoCredito,Night City,8628,19,NaN,NaN,null,816,0
270728,2023-08-30,579,PF,APPROVED,CartaoCredito,Smallville,50700,60,NaN,NaN,null,712,0
212779,2023-01-24,2532,PF,APPROVED,Emprestimo,Smallville,20097,30,NaN,NaN,null,528,0
185021,2023-07-05,2054,PJ,APPROVED,CartaoCredito,Springfield,NaN,NaN,248865,6,Others,802,0
428468,2023-10-01,4214,PF,DENIED,CartaoCredito,Springfield,21548,42,NaN,NaN,null,410,NaN
454935,2023-08-23,9870,PF,APPROVED,Emprestimo,Night City,17402,32,NaN,NaN,null,663,0
180897,2023-07-05,408,PF,APPROVED,CartaoCredito,null,34292,41,NaN,NaN,null,768,0
255256,2023-07-01,377,PF,APPROVED,CartaoCredito,Night City,10139,24,NaN,NaN,null,584,0
415581,2023-06-18,9496,PJ,APPROVED,CartaoCredito,Smallville,NaN,NaN,263566,16,null,875,0
252765,2023-04-28,1197,PJ,APPROVED,CartaoCredito,Smallville,NaN,NaN,138901,5,HealthCare,593,0
465134,2023-05-17,5524,PF,DENIED,CartaoCredito,Night City,34881,42,NaN,NaN,null,369,NaN
316781,2023-09-10,3914,PF,APPROVED,CartaoCredito,Smallville,12055,57,NaN,NaN,null,653,0
3460,2023-09-18,8946,PF,DENIED,Emprestimo,Smallville,2102,33,NaN,NaN,null,287,NaN
263108,2023-06-30,668,PF,APPROVED,Emprestimo,Springfield,31913,61,NaN,NaN,null,721,1
462440,2023-04-08,695,PJ,DENIED,CartaoCredito,Smallville,NaN,NaN,5236,NaN,Education,295,NaN
72860,2023-05-26,4069,PF,DENIED,CartaoCredito,Night City,22131,68,NaN,NaN,null,315,NaN
230634,2023-12-02,14629,PF,APPROVED,CartaoCredito,Smallville,14749,59,NaN,NaN,null,707,0
86826,2023-08-01,2681,PF,APPROVED,CartaoCredito,Night City,25740,34,NaN,NaN,null,747,0
120582,2023-01-14,1980,PJ,DENIED,CartaoCredito,Smallville,NaN,NaN,551047,1,Education,565,NaN
40417,2023-03-21,4666,PJ,DENIED,CartaoCredito,Springfield,NaN,NaN,489729,2,Others,398,NaN
269768,2023-03-15,13328,PJ,DENIED,CartaoCredito,Smallville,NaN,NaN,1115449,12,Marketing,378,NaN
337368,2023-11-11,9068,PJ,APPROVED,Emprestimo,Smallville,NaN,NaN,1748885,18,null,636,0
147226,2023-05-25,27000,PF,APPROVED,CartaoCredito,Smallville,83733,64,NaN,NaN,null,614,0
110896,2023-04-22,114,PF,DENIED,CartaoCredito,Springfield,1629,28,NaN,NaN,null,370,NaN
78770,2023-11-20,599,PF,APPROVED,CartaoCredito,null,41334,45,NaN,NaN,null,724,1
97993,2023-07-27,4701,PF,APPROVED,CartaoCredito,Smallville,90990,50,NaN,NaN,null,585,0
82501,2023-12-07,8590,PF,DENIED,Emprestimo,Springfield,12643,28,NaN,NaN,null,653,NaN
189910,2023-05-17,1679,PJ,APPROVED,Emprestimo,Night City,NaN,NaN,239020,10,Marketing,610,0
315633,2023-07-20,1367,PJ,DENIED,CartaoCredito,Smallville,NaN,NaN,76505,4,HealthCare,390,NaN
